"dmc_code"
"#0Z1915132PC   ###*Z00 B1YA00N23ZK*=01S-180226-1B0102-0.26-3595-2069-157.6-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YA00N247-*=01S-180226-1B0102-0.26-3596-2063-155.9-25-30-140327"
"#0Z1915132PC   ###*Z00 B1Y900N26PC*=01S-180226-1A0102-0.26-3596-2067-157.0-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YE006FE95*=01S-180226-3B0102-0.23-3597-2059-157.1-25-30-140327"
"#0Z1915132PC   ###*Z00 B1Y900N277 *=01S-180226-1A0102-0.25-3596-2064-157.1-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YC009XFK-*=01S-190226-2B0102-0.26-3596-2068-157.6-25-30-150327"
"#0Z1915132PC   ###*Z00 B1YC009XG3K*=01S-190226-2B0202-0.26-3596-2067-157.3-25-30-150327"
"#0Z1915132PC   ###*Z00 B1YD006FF2+*=01S-180226-3A0102-0.27-3597-2069-156.6-25-30-140327"
"#0Z1915132PC   ###*Z00 B1Y900N270V*=01S-180226-1A0101-0.25-3596-2066-156.1-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YE006FE2+*=01S-180226-3B0102-0.25-3596-2070-157.7-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YC009UZMC*=01S-180226-2B0102-0.26-3595-2066-157.7-25-30-140327"
"#0Z1915132PC   ###*Z00 B1Y900N276.*=01S-180226-1A0101-0.28-3595-2069-157.8-25-30-140327"
"#0Z1915132PC   ###*Z00 B1Y900N275-*=01S-180226-1A0102-0.24-3596-2067-156.7-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YD006FF0$*=01S-180226-3A0101-0.27-3596-2066-157.8-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YC009UZG6*=01S-180226-2B0101-0.26-3596-2066-157.1-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YC009UZI8*=01S-180226-2B0201-0.27-3595-2067-158.2-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YA00N25B+*=01S-180226-1B0102-0.26-3596-2064-157.7-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YC009UZJ9*=01S-180226-2B0102-0.26-3596-2061-157.8-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YC009UZLB*=01S-180226-2B0102-0.28-3595-2064-157.9-25-30-140327"
"#0Z1915132PC   ###*Z00 B1Y900N27C0*=01S-180226-1A0102-0.26-3595-2070-158.3-25-30-140327"
"#0Z1915132PC   ###*Z00 B1Y900N27A+*=01S-180226-1A0102-0.26-3595-2064-157.4-25-30-140327"
"#0Z1915132PC   ###*Z00 B1Y900N26SF*=01S-180226-1A0102-0.26-3596-2062-158.2-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YB009URF$*=01S-180226-2A0102-0.25-3596-2069-155.8-26-30-140327"
"#0Z1915132PC   ###*Z00 B1Y900N27MA*=01S-180226-1A0102-0.26-3595-2063-158.0-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YB009URN4*=01S-180226-2A0102-0.25-3597-2068-156.2-26-30-140327"
"#0Z1915132PC   ###*Z00 B1YC009UW9$*=01S-180226-2B0101-0.29-3596-2067-157.8-25-30-140327"
"#0Z1915132PC   ###*Z00 B1Y900N27OC*=01S-180226-1A0102-0.26-3595-2064-157.6-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YC009UWA/*=01S-180226-2B0102-0.26-3595-2067-158.1-25-30-140327"
"#0Z1915132PC   ###*Z00 B1Y900N27G4*=01S-180226-1A0201-0.26-3596-2069-157.6-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YC009UWC%*=01S-180226-2B0101-0.25-3596-2062-157.2-25-30-140327"
"#0Z1915132PC   ###*Z00 B1YC009UYJ8*=01S-180226-2B0102-0.27-3596-2064-157.1-25-30-140327"
